143.60380952380953,143.95210884353742,calls
144.02176870748298,146.2508843537415,friends
146.32054421768706,146.45986394557823,how
146.5295238095238,146.66884353741497,they
146.70367346938775,147.08680272108842,dance
147.1912925170068,147.26095238095238,in
147.33061224489796,147.4699319727891,the
147.5047619047619,149.07210884353742,courtyard
149.1069387755102,150.18666666666667,sweet
150.22149659863945,150.7439455782313,summer
150.77877551020407,152.79891156462585,sweat
152.8685714285714,153.21687074829933,some
153.2865306122449,153.63482993197277,dance
153.70448979591836,153.87863945578232,to
153.9134693877551,156.1077551020408,remember
156.1425850340136,156.49088435374148,some
156.5257142857143,156.90884353741495,dance
156.97850340136054,157.1178231292517,to
157.1526530612245,159.3121088435374,forget
159.3469387755102,159.55591836734695,so
159.6255782312925,159.90421768707483,i
159.9738775510204,160.18285714285713,called
160.25251700680272,160.3570068027211,up
160.39183673469387,160.56598639455783,the
160.6008163265306,162.37714285714284,captain
162.44680272108843,163.00408163265305,please
163.03891156462583,163.28272108843538,bring
163.31755102040816,163.5265306122449,me
163.56136054421768,163.97931972789115,my
164.01414965986393,164.85006802721088,wine
164.88489795918366,165.05904761904762,he
165.0938775510204,165.65115646258502,said
165.7208163265306,165.86013605442176,we
165.89496598639457,166.4522448979592,haven't
166.52190476190475,166.6960544217687,had
166.7308843537415,166.93986394557822,that
166.974693877551,167.636462585034,spirit
167.77578231292517,168.3330612244898,here
168.36789115646258,168.9948299319728,since
169.93523809523808,172.8261224489796,and
172.89578231292518,173.27891156462584,still
173.31374149659862,173.66204081632654,those
173.7317006802721,174.1148299319728,voices
174.21931972789116,174.32380952380953,are
174.3586394557823,174.9507482993197,calling
174.98557823129252,175.29904761904763,from
175.3687074829932,176.79673469387754,far
176.83156462585035,179.02585034013606,away
179.09551020408162,179.26965986394558,wake
179.30448979591836,179.4438095238095,you
179.54829931972787,179.8269387755102,up
179.96625850340135,180.07074829931972,in
180.1404081632653,180.27972789115645,the
180.34938775510204,180.69768707482993,middle
180.8021768707483,180.90666666666667,of
180.94149659863945,181.0808163265306,the
181.15047619047618,182.33469387755102,night
182.4043537414966,182.57850340136054,just
182.61333333333332,182.7526530612245,to
182.82231292517005,183.20544217687075,hear
183.24027210884353,183.55374149659863,them
183.62340136054422,185.6087074829932,say
185.71319727891157,186.2356462585034,welcome
186.30530612244897,186.44462585034012,to
186.47945578231293,186.68843537414966,the
186.72326530612244,187.66367346938776,hotel
187.69850340136054,191.3208163265306,california
191.3904761904762,191.56462585034012,such
191.6691156462585,191.77360544217686,a
191.80843537414967,192.3657142857143,lovely
192.40054421768707,192.99265306122447,place
193.02748299319728,193.2016326530612,such
193.30612244897958,193.37578231292517,a
193.44544217687076,194.03755102040816,lovely
194.07238095238094,194.59482993197278,place
194.62965986394556,194.8386394557823,such
194.94312925170067,195.01278911564626,a
195.08244897959182,195.63972789115647,lovely
195.67455782312925,198.04299319727892,face
198.11265306122448,198.25197278911563,they're
198.32163265306122,198.7047619047619,livin'
198.7395918367347,198.87891156462584,it
198.94857142857143,199.22721088435372,up
199.3665306122449,199.61034013605442,at
199.68,199.88897959183672,the
199.9586394557823,200.65523809523808,hotel
200.69006802721088,204.27755102040817,california
204.38204081632654,204.52136054421769,what
204.62585034013605,204.73034013605442,a
204.7651700680272,205.1482993197279,nice
205.18312925170068,205.94938775510204,surprise
206.01904761904763,206.19319727891155,what
206.29768707482992,206.3673469387755,a
206.4021768707483,206.785306122449,nice
206.85496598639455,207.58639455782313,surprise
207.65605442176872,207.83020408163264,bring
207.86503401360542,208.0043537414966,your
208.10884353741497,211.69632653061223,alibis
211.7659863945578,212.32326530612244,mirrors
212.46258503401359,212.63673469387754,on
212.67156462585032,212.98503401360543,the
213.01986394557824,214.86585034013603,ceiling
214.90068027210884,215.07482993197277,the
215.14448979591836,215.3534693877551,pink
215.4231292517007,215.9455782312925,champagne
216.05006802721087,216.2590476190476,on
216.3287074829932,216.88598639455782,ice
216.9904761904762,217.12979591836734,and
217.19945578231292,217.44326530612244,she
217.47809523809522,218.38367346938776,said
218.45333333333332,218.73197278911564,we
218.76680272108842,218.836462585034,are
218.90612244897957,219.21959183673468,all
219.28925170068027,219.60272108843537,just
219.67238095238093,220.4386394557823,prisoners
220.50829931972788,221.7273469387755,here
221.86666666666667,221.97115646258501,of
222.07564625850338,222.21496598639456,our
222.28462585034012,222.77224489795918,own
222.80707482993196,224.8968707482993,device
225.03619047619046,225.14068027210882,and
225.2451700680272,225.31482993197278,in
225.38448979591837,225.69795918367348,the
225.76761904761904,226.39455782312925,master's
226.42938775510203,227.8922448979592,chambers
227.92707482993197,228.4843537414966,they
228.55401360544218,229.14612244897958,gathered
229.21578231292517,229.4595918367347,for
229.49442176870747,229.738231292517,the
229.80789115646257,231.6538775510204,feast
231.723537414966,231.82802721088436,they
231.86285714285714,232.14149659863943,stab
232.21115646258502,232.48979591836735,it
232.5594557823129,232.87292517006802,with
232.9425850340136,233.32571428571427,their
233.36054421768708,233.77850340136052,steely
233.81333333333333,234.33578231292518,knives
234.37061224489796,234.54476190476188,but
234.5795918367347,234.71891156462584,they
234.78857142857143,235.1717006802721,just
235.2065306122449,235.76380952380953,can't
235.8334693877551,236.18176870748297,kill
236.21659863945578,236.35591836734693,the
236.42557823129252,238.3412244897959,beast
238.44571428571427,238.7243537414966,last
238.79401360544216,239.07265306122449,thing
239.17714285714285,239.35129251700678,i
239.3861224489796,240.8838095238095,remember
240.98829931972787,241.12761904761905,i
241.1972789115646,241.68489795918367,was
241.75455782312923,242.34666666666666,running
242.38149659863944,242.5556462585034,for
242.62530612244896,242.72979591836733,the
242.76462585034014,245.20272108843537,door
245.30721088435374,245.4117006802721,i
245.4813605442177,245.62068027210884,had
245.65551020408162,245.79482993197277,to
245.86448979591836,246.0734693877551,find
246.10829931972788,246.21278911564625,the
246.24761904761905,246.83972789115646,passage
246.90938775510205,247.46666666666667,back
247.50149659863945,247.6408163265306,to
247.7104761904762,247.84979591836733,the
247.88462585034014,248.3025850340136,place
248.40707482993196,248.68571428571428,i
248.75537414965984,249.13850340136054,was
249.17333333333332,251.541768707483,before
251.64625850340136,252.34285714285713,relax
252.41251700680272,252.58666666666667,said
252.62149659863945,252.79564625850338,the
252.8304761904762,253.17877551020408,night
253.24843537414966,254.01469387755103,man
254.08435374149659,254.22367346938773,we
254.3281632653061,254.85061224489795,are
254.92027210884353,255.51238095238094,programmed
255.54721088435375,255.75619047619048,to
255.79102040816326,258.15945578231293,receive
258.1942857142857,258.36843537414967,you
258.4032653061224,258.5774149659864,can
258.64707482993197,258.8212244897959,check
258.8908843537415,259.03020408163263,out
259.09986394557825,259.5874829931973,any
259.65714285714284,259.8661224489796,time
259.93578231292514,260.0751020408163,you
260.1447619047619,261.2244897959184,like
261.29414965986393,261.4334693877551,but
261.46829931972786,261.64244897959185,you
261.7121088435374,262.0604081632653,can
262.1300680272109,262.7570068027211,never
262.79183673469385,404.65414965986395,leave
